,id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,total_sf,total_bth,total_bth/sf,total_bed/sf,sale_code,neighborhood,nbhd_rank,nbhd_rank_idx,nbhd_rank_idx_1,nbhd_rank_idx_2,nbhd_rank_idx_3,nbhd_rank_idx_4,nbhd_rank_idx_5,nbhd_rank_idx_6,zone_code,A/C_Y,pvddrv_Y,ex_kitch,is_flat,func_typ,ex_ext,zoning,zne_I (all),zne_R,cond1_A,cond1_N,cond2_A,cond2_N,PosA,PosN,pos_a/n,has_pool,good_pool,sale_high,good_roof,2story,feats,good_bsmt,good_fire,good_grg,is_new,is_new_1,old_val,is_new_rem,is_new_rem_1,old_rem,ext_code,bsmt_code,fire_code,grg_code,pool_code,ktch_code,log_qual,estimates
227,1792,70.0,9605,7,5,2006,2006,0.0,0.0,0.0,982.0,982.0,982,995,0,1977,0.0,0.0,2,1,3,1,7,0,3.0,574.0,240,53,0,0,0,0,0,7,2007,2959.0,3.0,0.001013856032443393,0.001013856032443393,4,Somerst,6,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132,220923.06096069806
228,923,80.0,14680,5,4,1960,1960,0.0,793.0,0.0,480.0,1273.0,1273,0,0,1273,0.0,0.0,1,0,2,1,5,0,1.0,307.0,483,0,0,0,115,0,0,6,2009,2546.0,1.0,0.00039277297721916735,0.0007855459544383347,4,Crawfor,8,3,0,0,1,0,0,0,1,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1960,0,0,1960,2,2,0,2,0,2,1.6094379124341003,138752.62567988125
229,500,79.0,10208,7,5,1996,1997,921.0,0.0,0.0,1264.0,1264.0,1277,1067,0,2344,0.0,0.0,2,1,3,1,7,1,3.0,889.0,220,0,0,0,0,0,0,7,2009,3608.0,3.0,0.0008314855875831486,0.0008314855875831486,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1996,0,0,1996,2,2,2,2,0,4,1.9459101490553132,296539.9251847021
230,1408,85.0,19550,5,7,1940,2007,0.0,1035.0,0.0,545.0,1580.0,1518,0,0,1518,1.0,0.0,1,0,2,1,5,2,0.0,0.0,0,39,0,0,0,0,0,1,2008,3098.0,2.0,0.0006455777921239509,0.0006455777921239509,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,2,2,4,0,0,3,1.6094379124341003,150048.27245000744
231,331,21.0,1491,4,6,1972,1972,0.0,150.0,480.0,0.0,630.0,630,0,0,630,1.0,0.0,1,0,1,1,3,0,0.0,0.0,96,24,0,0,0,0,0,5,2010,1260.0,2.0,0.0015873015873015873,0.0007936507936507937,4,MeadowV,27,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1972,0,0,1972,2,2,0,0,0,2,1.3862943611198906,60650.62790716789
232,170,60.0,4800,4,5,1900,1954,771.0,48.0,0.0,661.0,709.0,1157,687,0,1844,1.0,0.0,1,0,3,1,9,2,1.0,240.0,84,0,0,0,0,0,0,1,2010,2553.0,2.0,0.0007833920877399138,0.0011750881316098707,5,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1,0,0,1900,0,0,1900,2,2,4,2,0,2,1.3862943611198906,128604.42064792658
233,2192,60.0,8172,4,5,1955,1955,0.0,544.0,0.0,224.0,768.0,768,0,0,768,0.0,0.0,1,0,2,1,4,1,1.0,355.0,0,0,196,0,0,0,0,7,2007,1536.0,1.0,0.0006510416666666666,0.0013020833333333333,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1955,0,0,1955,2,2,3,2,0,2,1.3862943611198906,87646.65993728205
234,2571,174.0,25419,8,4,1918,1990,0.0,1036.0,184.0,140.0,1360.0,1360,1360,392,3112,1.0,1.0,2,0,4,1,8,1,2.0,795.0,0,16,552,0,0,512,0,3,2006,4080.0,4.0,0.000980392156862745,0.000980392156862745,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1918,4,2,5,2,5,4,2.0794415416798357,268566.8957586323
235,2314,0.0,13031,6,5,1995,1996,0.0,592.0,0.0,99.0,691.0,691,807,0,1498,0.0,0.0,2,1,3,1,6,1,2.0,409.0,315,44,0,0,0,0,0,7,2006,2189.0,3.0,0.0013704888076747374,0.0013704888076747374,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1995,0,0,1995,2,2,2,2,0,2,1.791759469228055,164906.41141118357
236,2647,50.0,5633,5,7,1925,1950,0.0,0.0,0.0,844.0,844.0,844,0,0,844,0.0,0.0,1,0,2,1,5,0,1.0,216.0,50,81,123,0,0,0,0,7,2006,1688.0,1.0,0.0005924170616113745,0.001184834123222749,4,OldTown,24,6,0,0,0,0,0,1,3,1,0,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1925,0,0,1925,2,3,0,2,0,2,1.6094379124341003,86505.23013077569
237,422,110.0,14257,9,5,2007,2007,726.0,1360.0,0.0,416.0,1776.0,1794,978,0,2772,1.0,0.0,3,1,4,1,10,3,3.0,754.0,135,64,0,0,0,0,0,6,2009,4548.0,5.0,0.0010993843447669306,0.0008795074758135445,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,1,0,1,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1,1,0,2007,1,1,0,2,2,4,2,0,5,2.1972245773362196,409578.79917610215
238,2457,49.0,20896,8,5,2005,2006,0.0,1721.0,0.0,356.0,2077.0,2097,0,0,2097,1.0,0.0,1,1,1,1,8,1,3.0,1134.0,192,267,0,0,0,0,0,1,2006,4174.0,3.0,0.0007187350263536176,0.00023957834211787255,0,Somerst,6,2,0,1,0,0,0,0,1,1,1,1,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,1,0,2005,1,1,0,2,2,5,2,0,5,2.0794415416798357,342712.049726094
239,1838,47.0,4230,7,5,2006,2007,0.0,0.0,0.0,1352.0,1352.0,1352,0,0,1352,0.0,0.0,2,0,2,1,5,1,2.0,466.0,0,241,0,0,0,0,0,4,2007,2704.0,2.0,0.0007396449704142012,0.0007396449704142012,0,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,1,0,2006,1,1,0,2,4,4,2,0,4,1.9459101490553132,213607.20469011628
240,2805,120.0,15611,8,5,2006,2006,0.0,0.0,0.0,1079.0,1079.0,1079,840,0,1919,0.0,0.0,2,1,3,1,8,1,2.0,685.0,0,51,0,0,0,0,0,7,2006,2998.0,3.0,0.0010006671114076052,0.0010006671114076052,0,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,1,0,2006,1,1,0,2,2,4,2,0,4,2.0794415416798357,245377.04613972394
241,1645,0.0,10960,6,5,1984,1984,0.0,256.0,0.0,1028.0,1284.0,1284,0,0,1284,1.0,0.0,2,0,3,1,5,0,2.0,480.0,0,0,192,0,0,0,0,4,2007,2568.0,3.0,0.0011682242990654205,0.0011682242990654205,5,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1984,0,0,1984,2,2,0,2,0,2,1.791759469228055,172902.94624404612
242,1711,93.0,11999,8,5,2003,2004,340.0,0.0,0.0,1181.0,1181.0,1234,1140,0,2374,0.0,0.0,2,1,4,1,10,1,3.0,656.0,104,100,0,0,0,0,0,5,2007,3555.0,3.0,0.0008438818565400844,0.0011251758087201125,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.0794415416798357,336516.6595134253
243,2825,90.0,11060,7,5,2003,2005,0.0,0.0,0.0,1150.0,1150.0,1164,1150,0,2314,0.0,0.0,2,1,3,1,9,1,2.0,502.0,0,274,0,0,0,0,0,2,2006,3464.0,3.0,0.0008660508083140878,0.0008660508083140878,6,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,2,2,5,2,0,4,1.9459101490553132,205326.08444991865
244,322,89.0,13214,9,5,2008,2009,0.0,0.0,0.0,2002.0,2002.0,2018,0,0,2018,0.0,0.0,2,0,3,1,10,1,3.0,746.0,144,76,0,0,0,0,0,5,2010,4020.0,2.0,0.0004975124378109452,0.0007462686567164179,4,Timber,5,2,0,1,0,0,0,0,1,1,1,1,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1,0,2008,1,1,0,2,2,4,2,0,5,2.1972245773362196,322158.06159707217
245,2103,66.0,10235,8,5,2007,2007,306.0,0.0,0.0,1643.0,1643.0,1651,0,0,1651,0.0,0.0,2,0,3,1,7,1,3.0,870.0,192,64,0,0,0,0,0,9,2007,3294.0,2.0,0.0006071645415907711,0.0009107468123861566,0,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,1,0,2007,1,1,0,2,2,4,2,0,4,2.0794415416798357,255619.01252144531
246,342,74.0,13008,6,5,1956,1956,0.0,564.0,0.0,318.0,882.0,882,0,0,882,0.0,0.0,1,0,2,1,5,0,1.0,502.0,0,0,0,0,0,0,0,10,2009,1764.0,1.0,0.0005668934240362812,0.0011337868480725624,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1956,0,0,1956,2,3,0,2,0,2,1.791759469228055,125679.71955304395
247,600,60.0,7436,4,7,1960,1960,0.0,734.0,0.0,160.0,894.0,894,0,0,894,1.0,0.0,1,0,2,1,5,1,2.0,396.0,0,0,0,360,0,0,0,8,2009,1788.0,2.0,0.0011185682326621924,0.0011185682326621924,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1960,0,0,1960,2,2,1,2,0,2,1.3862943611198906,104646.4043879294
248,488,60.0,8123,6,5,2000,2000,16.0,0.0,0.0,982.0,982.0,1007,793,0,1800,0.0,0.0,2,1,3,1,7,1,2.0,463.0,100,63,0,0,0,0,0,6,2009,2782.0,3.0,0.0010783608914450035,0.0010783608914450035,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,2000,0,0,2000,2,2,2,2,0,2,1.791759469228055,184501.45816087205
249,1725,68.0,7820,9,5,2007,2007,362.0,0.0,0.0,1869.0,1869.0,1869,0,0,1869,0.0,0.0,2,0,2,1,6,1,2.0,617.0,210,54,0,0,0,0,0,12,2007,3738.0,2.0,0.0005350454788657035,0.0005350454788657035,0,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,1,0,2007,1,1,0,2,2,4,2,0,5,2.1972245773362196,358451.22159124725
250,2246,59.0,5568,8,5,2006,2007,473.0,1573.0,0.0,0.0,1573.0,1625,0,0,1625,1.0,1.0,2,0,2,1,5,1,2.0,495.0,123,0,0,0,153,0,0,10,2007,3198.0,4.0,0.0012507817385866166,0.0006253908692933083,0,Crawfor,8,3,0,0,1,0,0,0,3,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,1,0,2006,1,1,0,2,2,4,2,0,4,2.0794415416798357,259913.1394559618
251,2847,60.0,8400,6,5,1940,2000,0.0,388.0,0.0,552.0,940.0,1192,403,0,1595,0.0,0.0,1,0,2,1,6,2,1.0,240.0,0,0,108,0,0,0,0,6,2006,2535.0,1.0,0.0003944773175542406,0.0007889546351084812,4,SWISU,21,5,0,0,0,0,1,0,1,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1940,0,0,1940,2,2,4,2,0,2,1.791759469228055,141977.4640485001
252,806,80.0,9828,8,5,1995,1995,0.0,584.0,0.0,544.0,1128.0,1142,878,0,2020,0.0,0.0,2,1,3,1,8,1,2.0,466.0,0,155,0,0,0,0,0,6,2009,3148.0,3.0,0.0009529860228716646,0.0009529860228716646,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1995,0,0,1995,2,2,2,2,0,4,2.0794415416798357,227618.92187402002
253,530,75.0,9375,7,5,2003,2004,0.0,0.0,0.0,912.0,912.0,912,1182,0,2094,0.0,0.0,2,1,4,1,8,1,2.0,615.0,182,182,0,0,0,0,0,11,2009,3006.0,3.0,0.000998003992015968,0.0013306719893546241,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,1.9459101490553132,224295.90996170416
254,963,130.0,11457,6,5,1988,1988,0.0,1005.0,0.0,387.0,1392.0,1412,0,0,1412,1.0,0.0,2,0,3,1,6,1,2.0,576.0,0,0,169,0,0,0,0,3,2009,2804.0,3.0,0.0010699001426533524,0.0010699001426533524,4,Timber,5,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1988,2,2,2,2,0,4,1.791759469228055,195705.4702382076
255,2678,51.0,6120,3,5,1930,1950,0.0,347.0,0.0,381.0,728.0,728,434,0,1162,1.0,0.0,1,0,3,1,6,0,1.0,258.0,0,24,0,0,0,0,0,11,2006,1890.0,2.0,0.0010582010582010583,0.0015873015873015873,2,BrkSide,23,5,0,0,0,0,1,0,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1930,0,0,1930,2,2,0,1,0,2,1.0986122886681098,102583.18610940312
256,171,55.0,8800,4,7,1910,2004,0.0,0.0,0.0,576.0,576.0,792,348,0,1140,0.0,0.0,1,0,3,1,7,0,0.0,0.0,0,160,0,0,0,0,0,6,2010,1716.0,1.0,0.0005827505827505828,0.0017482517482517483,4,OldTown,24,6,0,0,0,0,0,1,3,1,0,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1910,1,1,0,2,3,0,0,0,2,1.3862943611198906,84990.53098283346
257,2401,56.0,20431,9,5,2005,2006,870.0,1410.0,0.0,438.0,1848.0,1848,880,0,2728,1.0,0.0,2,1,4,1,10,2,3.0,706.0,0,0,0,0,0,0,0,4,2006,4576.0,4.0,0.0008741258741258741,0.0008741258741258741,0,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,0,1,0,1,1,0,2005,1,1,0,2,2,5,2,0,5,2.1972245773362196,414569.28448155103
258,805,85.0,10560,7,5,1993,1994,0.0,474.0,0.0,605.0,1079.0,1079,800,0,1879,1.0,0.0,2,1,3,1,8,1,2.0,473.0,400,100,144,0,0,0,0,8,2009,2958.0,4.0,0.001352265043948614,0.0010141987829614604,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,1993,0,0,1993,4,4,2,2,0,4,1.9459101490553132,216299.17056702796
259,2259,149.0,19958,6,8,1958,1995,1224.0,0.0,0.0,585.0,585.0,2279,0,0,2279,0.0,0.0,2,1,4,1,7,1,2.0,461.0,274,0,0,0,138,0,0,7,2007,2864.0,3.0,0.001047486033519553,0.0013966480446927375,4,Timber,5,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1958,0,0,1958,4,2,4,2,0,4,1.791759469228055,242428.17594722193
260,1748,87.0,11084,7,5,2004,2004,0.0,192.0,0.0,192.0,384.0,744,630,0,1374,1.0,0.0,2,1,3,1,8,1,2.0,400.0,100,0,0,0,0,0,0,6,2007,1758.0,4.0,0.0022753128555176336,0.0017064846416382253,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,0,2004,1,1,0,2,2,4,2,0,4,1.9459101490553132,183730.65955073253
261,1361,60.0,10266,6,6,1952,1952,0.0,372.0,0.0,396.0,768.0,768,768,0,1536,0.0,0.0,1,1,4,1,7,0,1.0,308.0,0,216,80,0,0,0,0,5,2008,2304.0,2.0,0.0008680555555555555,0.001736111111111111,5,IDOTRR,26,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1952,0,0,1952,2,2,0,2,0,2,1.791759469228055,127243.81167250144
262,1677,21.0,1890,6,5,1973,1973,285.0,356.0,0.0,316.0,672.0,672,546,0,1218,0.0,0.0,1,1,3,1,7,0,1.0,264.0,144,28,0,0,0,0,0,5,2007,1890.0,2.0,0.0010582010582010583,0.0015873015873015873,4,BrDale,25,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1973,0,0,1973,2,2,0,2,0,2,1.791759469228055,121556.97898390362
263,1406,85.0,10452,6,5,1953,1953,216.0,500.0,0.0,594.0,1094.0,1094,0,0,1094,0.0,0.0,1,0,3,1,5,2,2.0,495.0,0,0,0,0,287,0,0,6,2008,2188.0,1.0,0.0004570383912248629,0.0013711151736745886,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1953,0,0,1953,2,2,4,2,0,2,1.791759469228055,140154.31021167184
264,2322,168.0,23257,7,5,2006,2006,0.0,0.0,0.0,868.0,868.0,887,1134,0,2021,0.0,0.0,2,1,3,1,9,1,2.0,422.0,0,100,0,0,0,0,0,9,2006,2889.0,3.0,0.0010384215991692627,0.0010384215991692627,0,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,1,0,2006,1,1,0,2,4,4,2,0,4,1.9459101490553132,220042.44728174707
265,688,76.0,7570,6,5,1964,1964,420.0,0.0,0.0,780.0,780.0,993,813,0,1806,0.0,0.0,1,1,4,1,8,0,2.0,483.0,0,55,0,0,0,0,0,3,2009,2586.0,2.0,0.0007733952049497294,0.0015467904098994587,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1964,0,0,1964,2,2,0,2,0,2,1.791759469228055,169040.58893529107
266,143,70.0,8400,5,6,1957,1957,0.0,922.0,0.0,392.0,1314.0,1314,0,0,1314,1.0,0.0,1,0,3,1,5,0,1.0,294.0,250,0,0,0,0,0,0,6,2010,2628.0,2.0,0.00076103500761035,0.001141552511415525,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1957,0,0,1957,4,2,0,2,0,2,1.6094379124341003,136050.56928933365
267,804,75.0,9317,7,5,1993,1993,137.0,513.0,0.0,227.0,740.0,1006,769,0,1775,1.0,0.0,2,1,3,1,7,1,2.0,425.0,234,72,192,0,0,0,0,7,2009,2515.0,4.0,0.0015904572564612327,0.0011928429423459245,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1993,0,0,1993,2,2,2,2,0,4,1.9459101490553132,205393.40645176652
268,1214,82.0,9020,6,5,1964,1964,259.0,624.0,336.0,288.0,1248.0,1350,0,0,1350,1.0,0.0,1,1,3,1,6,0,2.0,520.0,176,0,0,0,0,0,0,6,2008,2598.0,3.0,0.0011547344110854503,0.0011547344110854503,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1964,2,2,0,2,0,2,1.791759469228055,171810.25555853956
269,2828,35.0,3675,6,5,2005,2006,82.0,547.0,0.0,0.0,547.0,1072,0,0,1072,1.0,0.0,1,0,2,1,5,0,2.0,525.0,0,44,0,0,0,0,0,10,2006,1619.0,2.0,0.0012353304508956147,0.0012353304508956147,0,Edwards,22,5,0,0,0,0,1,0,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,2,1.791759469228055,153319.3692303263
270,1999,60.0,7200,6,6,1910,1998,0.0,1046.0,0.0,168.0,1214.0,1260,1031,0,2291,0.0,1.0,2,0,4,2,9,1,2.0,506.0,0,0,0,0,99,0,0,11,2007,3505.0,3.0,0.0008559201141226819,0.0011412268188302425,4,OldTown,24,6,0,0,0,0,0,1,4,0,1,0,1,1,0,C (all),0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1910,2,3,4,2,0,2,1.791759469228055,183141.47872604293
271,2467,65.0,8125,7,5,2006,2006,0.0,0.0,0.0,770.0,770.0,778,798,0,1576,0.0,0.0,2,1,3,1,6,0,2.0,614.0,0,50,0,0,0,0,0,8,2006,2346.0,3.0,0.0012787723785166241,0.0012787723785166241,0,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,1,0,2006,1,1,0,2,4,0,2,0,4,1.9459101490553132,219434.8021000799
272,2665,60.0,7200,7,7,1920,1950,0.0,0.0,0.0,596.0,596.0,998,764,0,1762,1.0,0.0,1,1,4,1,8,0,2.0,576.0,36,0,221,0,0,0,0,10,2006,2358.0,3.0,0.001272264631043257,0.0016963528413910093,4,OldTown,24,6,0,0,0,0,0,1,3,1,0,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1920,2,2,0,2,0,4,1.9459101490553132,171543.9231581118
273,1538,0.0,14100,8,9,1935,1997,632.0,192.0,0.0,536.0,728.0,1968,1479,0,3447,0.0,0.0,3,1,4,1,11,2,3.0,1014.0,314,12,0,0,0,0,0,5,2008,4175.0,4.0,0.0009580838323353293,0.0009580838323353293,4,Crawfor,8,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1935,0,0,1935,4,2,4,2,0,4,2.0794415416798357,317723.4445872235
274,398,60.0,7038,4,6,1970,1970,0.0,726.0,0.0,138.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,0,2.0,576.0,210,0,0,0,0,0,0,9,2009,1728.0,2.0,0.0011574074074074073,0.001736111111111111,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1970,0,0,1970,2,2,0,2,0,2,1.3862943611198906,109362.00155022986
275,2822,73.0,16133,5,4,1969,1969,0.0,847.0,0.0,329.0,1176.0,1176,0,0,1176,1.0,0.0,1,0,2,1,5,0,1.0,360.0,0,92,0,0,112,0,0,12,2006,2352.0,2.0,0.0008503401360544217,0.0008503401360544217,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1969,0,0,1969,2,2,0,2,0,2,1.6094379124341003,130491.35802249238
276,2157,36.0,4435,6,5,2003,2003,170.0,659.0,0.0,189.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,3,0,2.0,420.0,140,0,0,0,0,0,0,11,2007,1696.0,2.0,0.0011792452830188679,0.0005896226415094339,4,CollgCr,9,3,0,0,1,0,0,0,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.791759469228055,146196.47669802833
277,1856,0.0,16157,5,7,1978,1978,0.0,680.0,391.0,289.0,1360.0,1432,0,0,1432,1.0,0.0,1,1,2,1,5,1,2.0,588.0,168,180,0,0,0,0,0,6,2007,2792.0,3.0,0.0010744985673352436,0.0007163323782234957,4,Veenker,4,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1978,2,2,2,2,0,4,1.6094379124341003,182856.42068598463
278,1269,60.0,7200,5,5,1950,1950,0.0,0.0,0.0,0.0,0.0,1048,0,0,1048,0.0,0.0,1,0,3,1,7,0,2.0,420.0,0,27,0,0,0,0,0,7,2008,1048.0,1.0,0.0009541984732824427,0.0028625954198473282,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1950,0,0,1950,2,0,0,2,0,2,1.6094379124341003,99999.2946626296
279,2570,75.0,9000,5,5,1954,1954,0.0,812.0,0.0,124.0,936.0,1128,0,0,1128,0.0,0.0,1,0,2,1,5,0,1.0,286.0,0,0,0,0,0,0,0,6,2006,2064.0,1.0,0.00048449612403100775,0.0009689922480620155,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1954,0,0,1954,2,2,0,2,0,2,1.6094379124341003,114242.38437241365
