,id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_price,total_sf,total_bth,total_bth/sf,total_bed/sf,sale_code,neighborhood,nbhd_rank,nbhd_rank_idx,nbhd_rank_idx_1,nbhd_rank_idx_2,nbhd_rank_idx_3,nbhd_rank_idx_4,nbhd_rank_idx_5,nbhd_rank_idx_6,zone_code,A/C_Y,pvddrv_Y,ex_kitch,is_flat,func_typ,ex_ext,zoning,zne_C (all),zne_I (all),zne_R,cond1_A,cond1_N,cond2_A,cond2_N,PosA,PosN,pos_a/n,has_pool,good_pool,sale_high,good_roof,2story,feats,good_bsmt,good_fire,good_grg,is_new,is_new_1,old_val,is_new_rem,is_new_rem_1,old_rem,ext_code,bsmt_code,fire_code,grg_code,pool_code,ktch_code,log_qual
471,2116,0.0,159000,6,7,1958,2006,472.0,697.0,0.0,747.0,1444.0,1444,700,0,2144,0.0,1.0,2,0,4,1,7,2,2.0,389.0,0,98,0,0,0,0,500,6,2007,277000,3588.0,3.0,0.0008361204013377926,0.0011148272017837235,4,ClearCr,7,2,0,1,0,0,0,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1958,1,1,0,2,2,2,2,0,4,1.791759469228055
472,2734,62.0,6488,5,5,1942,1950,0.0,230.0,0.0,569.0,799.0,799,351,0,1150,0.0,0.0,1,0,3,1,6,2,1.0,215.0,264,0,0,0,0,0,0,3,2006,128000,1949.0,1.0,0.000513083632632119,0.0015392508978963571,4,Edwards,22,5,0,0,0,0,1,0,1,0,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1942,0,0,1942,2,2,2,2,0,2,1.6094379124341003
473,426,110.0,14230,8,5,2007,2007,640.0,0.0,0.0,1566.0,1566.0,1600,0,0,1600,0.0,0.0,2,0,3,1,7,1,3.0,890.0,0,56,0,0,0,0,0,7,2009,256300,3166.0,2.0,0.0006317119393556538,0.0009475679090334807,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,2.0794415416798357
474,2216,110.0,7810,4,6,1930,2003,0.0,189.0,0.0,741.0,930.0,1230,525,0,1755,0.0,0.0,2,0,4,1,7,1,1.0,231.0,0,40,0,0,0,0,0,11,2007,188000,2685.0,2.0,0.0007448789571694599,0.0014897579143389199,4,Crawfor,8,3,0,0,1,0,0,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,1930,1,1,0,4,4,2,2,0,4,1.3862943611198906
475,2900,85.0,14331,8,5,2002,2002,630.0,1274.0,0.0,526.0,1800.0,1800,0,0,1800,1.0,0.0,2,0,3,1,7,1,3.0,765.0,270,78,0,0,0,0,0,5,2006,312500,3600.0,3.0,0.0008333333333333334,0.0008333333333333334,4,Timber,5,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,2.0794415416798357
476,97,30.0,3182,7,5,2004,2005,0.0,0.0,0.0,600.0,600.0,600,600,0,1200,0.0,0.0,2,1,2,1,4,0,2.0,480.0,0,172,0,0,0,0,0,6,2010,151000,1800.0,3.0,0.0016666666666666668,0.0011111111111111111,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
477,1680,24.0,1920,5,5,1971,1971,376.0,471.0,0.0,294.0,765.0,765,600,0,1365,1.0,0.0,1,1,2,1,6,0,2.0,440.0,240,36,0,0,0,0,0,8,2007,122500,2130.0,3.0,0.0014084507042253522,0.0009389671361502347,4,BrDale,25,6,0,0,0,0,0,1,3,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1971,0,0,1971,2,2,0,2,0,2,1.6094379124341003
478,1133,68.0,10110,6,5,2003,2003,0.0,80.0,555.0,200.0,835.0,835,861,0,1696,1.0,0.0,2,1,3,1,7,0,2.0,542.0,143,66,0,0,0,0,0,7,2008,188000,2531.0,4.0,0.0015804030027657052,0.001185302252074279,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.791759469228055
479,2761,91.0,10984,7,5,2005,2006,0.0,0.0,0.0,945.0,945.0,945,864,0,1809,0.0,0.0,2,1,3,1,8,0,2.0,638.0,144,54,0,0,0,0,0,5,2006,209700,2754.0,3.0,0.0010893246187363835,0.0010893246187363835,0,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
480,1642,85.0,14082,8,5,2006,2006,945.0,1558.0,0.0,662.0,2220.0,2234,0,0,2234,1.0,0.0,1,1,1,1,7,1,2.0,724.0,390,80,0,0,0,0,0,1,2007,441929,4454.0,3.0,0.000673551863493489,0.000224517287831163,4,StoneBr,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,2,4,4,2,0,4,2.0794415416798357
481,1141,50.0,8480,6,5,1993,1994,120.0,602.0,0.0,284.0,886.0,886,794,0,1680,0.0,1.0,2,1,3,1,7,0,2.0,474.0,144,96,0,0,0,0,0,10,2008,163000,2566.0,4.0,0.001558846453624318,0.0011691348402182386,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1993,0,0,1993,2,2,0,2,0,4,1.791759469228055
482,2118,0.0,12205,6,8,1966,2007,157.0,568.0,0.0,264.0,832.0,976,1111,0,2087,0.0,0.0,2,1,5,1,9,0,2.0,444.0,133,168,0,0,0,0,0,7,2007,187500,2919.0,3.0,0.0010277492291880781,0.0017129153819801302,4,ClearCr,7,2,0,1,0,0,0,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1966,1,1,0,2,3,0,2,0,4,1.791759469228055
483,870,90.0,15750,8,5,1999,2000,260.0,1246.0,0.0,216.0,1462.0,1513,0,0,1513,1.0,0.0,2,0,2,1,5,1,2.0,521.0,135,34,0,0,0,0,0,6,2009,220000,2975.0,3.0,0.0010084033613445378,0.0006722689075630252,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1999,0,0,1999,2,2,2,2,0,4,2.0794415416798357
484,1875,70.0,8050,5,6,1967,1993,0.0,474.0,38.0,437.0,949.0,1107,0,0,1107,1.0,0.0,1,0,3,1,5,0,1.0,308.0,88,64,0,0,0,0,0,3,2007,127000,2056.0,2.0,0.0009727626459143969,0.0014591439688715954,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1967,0,0,1967,2,2,0,2,0,4,1.6094379124341003
485,155,60.0,7200,5,7,1955,2007,0.0,0.0,0.0,0.0,0.0,827,0,0,827,0.0,0.0,1,0,2,1,5,1,1.0,392.0,0,0,0,0,0,0,0,4,2010,107500,827.0,1.0,0.0012091898428053204,0.0024183796856106408,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1955,1,1,0,2,0,1,2,0,2,1.6094379124341003
486,1318,35.0,6300,6,6,1914,2001,0.0,0.0,0.0,742.0,742.0,742,742,0,1484,0.0,0.0,2,0,3,1,9,1,0.0,0.0,0,291,134,0,0,0,0,6,2008,128000,2226.0,2.0,0.0008984725965858042,0.0013477088948787063,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1914,1,1,0,2,2,4,0,0,2,1.791759469228055
487,1285,30.0,5232,5,5,1925,2004,0.0,0.0,0.0,680.0,680.0,764,0,0,764,0.0,0.0,1,0,2,1,4,0,2.0,504.0,0,0,0,0,0,0,0,6,2008,73000,1444.0,1.0,0.0006925207756232687,0.0013850415512465374,4,OldTown,24,6,0,0,0,0,0,1,3,0,0,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1925,1,1,0,2,2,0,2,0,2,1.6094379124341003
488,2400,72.0,11846,9,5,2003,2004,562.0,1567.0,0.0,225.0,1792.0,1792,0,0,1792,1.0,0.0,2,0,2,1,6,1,3.0,874.0,206,49,0,0,0,0,0,8,2006,374000,3584.0,3.0,0.0008370535714285714,0.0005580357142857143,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.1972245773362196
489,1068,130.0,16900,8,5,2001,2002,1110.0,1075.0,0.0,404.0,1479.0,1515,1134,0,2649,1.0,0.0,2,1,4,1,10,1,3.0,746.0,0,60,0,0,0,0,0,1,2008,421250,4128.0,4.0,0.0009689922480620155,0.0009689922480620155,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2,2,2,2,0,4,2.0794415416798357
490,361,0.0,9636,6,5,1992,1993,0.0,0.0,0.0,808.0,808.0,808,785,0,1593,0.0,0.0,2,1,3,1,7,1,2.0,389.0,342,40,0,0,0,0,0,12,2009,178000,2401.0,3.0,0.0012494793835901709,0.0012494793835901709,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1992,0,0,1992,2,2,2,2,0,2,1.791759469228055
491,1493,90.0,10012,4,5,1972,1972,0.0,920.0,180.0,38.0,1138.0,1181,0,0,1181,1.0,0.0,2,0,3,1,6,0,2.0,588.0,0,0,180,0,0,0,0,4,2008,137500,2319.0,3.0,0.00129366106080207,0.00129366106080207,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1972,0,0,1972,2,2,0,2,0,2,1.3862943611198906
492,1110,91.0,14303,8,5,1994,1994,554.0,1314.0,0.0,672.0,1986.0,1987,0,0,1987,1.0,0.0,2,0,2,1,7,1,2.0,691.0,262,36,0,0,0,0,0,8,2008,301500,3973.0,3.0,0.0007550969041026932,0.0005033979360684622,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1994,0,0,1994,2,2,2,2,0,4,2.0794415416798357
493,911,43.0,5707,6,6,1935,1950,0.0,0.0,0.0,583.0,583.0,647,595,0,1242,0.0,0.0,1,1,3,1,6,1,1.0,180.0,329,96,0,0,0,0,0,3,2009,105000,1825.0,2.0,0.001095890410958904,0.0016438356164383563,4,SWISU,21,5,0,0,0,0,1,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1935,0,0,1935,2,2,4,2,0,2,1.791759469228055
494,2535,78.0,9360,6,7,1968,2004,203.0,760.0,0.0,216.0,976.0,976,0,0,976,1.0,0.0,1,0,2,1,4,1,2.0,504.0,94,0,0,0,0,0,0,8,2006,157500,1952.0,2.0,0.0010245901639344263,0.0010245901639344263,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1968,1,1,0,2,2,3,2,0,4,1.791759469228055
495,2030,40.0,5680,5,3,1901,1950,0.0,0.0,0.0,969.0,969.0,969,245,0,1214,0.0,0.0,1,0,2,1,6,0,1.0,216.0,0,0,77,0,0,0,0,9,2007,117000,2183.0,1.0,0.0004580852038479157,0.0009161704076958314,4,OldTown,24,6,0,0,0,0,0,1,3,0,0,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1901,0,0,1901,2,2,0,2,0,2,1.6094379124341003
496,2634,70.0,7000,5,6,1962,1962,0.0,468.0,0.0,396.0,864.0,864,0,0,864,0.0,1.0,1,0,3,1,5,0,1.0,336.0,0,0,0,0,0,0,0,2,2006,105000,1728.0,2.0,0.0011574074074074073,0.001736111111111111,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1962,0,0,1962,2,2,0,2,0,2,1.6094379124341003
497,1530,51.0,10480,6,5,1936,1950,0.0,0.0,0.0,1064.0,1064.0,1166,0,473,1639,0.0,0.0,1,0,3,1,6,0,1.0,240.0,0,0,0,0,0,0,0,3,2008,115000,2230.0,1.0,0.0004484304932735426,0.0013452914798206279,4,SWISU,21,5,0,0,0,0,1,0,1,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1936,0,0,1936,2,2,0,2,0,2,1.791759469228055
498,435,95.0,11578,9,5,2008,2008,302.0,0.0,0.0,1736.0,1736.0,1736,0,0,1736,0.0,0.0,2,0,3,1,7,1,3.0,834.0,319,90,0,0,0,0,0,7,2009,360000,3472.0,2.0,0.000576036866359447,0.0008640552995391706,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.1972245773362196
499,812,64.0,7018,5,5,1979,1979,0.0,0.0,0.0,0.0,0.0,1535,0,0,1535,0.0,0.0,2,0,4,2,8,0,2.0,400.0,0,0,0,0,0,0,0,6,2009,118858,1535.0,2.0,0.0013029315960912053,0.0026058631921824105,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1979,0,0,1979,2,0,0,2,0,2,1.6094379124341003
500,1202,0.0,9130,6,8,1966,2000,252.0,400.0,64.0,336.0,800.0,800,832,0,1632,0.0,1.0,1,1,4,1,7,0,2.0,484.0,0,40,0,0,0,0,0,7,2008,173000,2432.0,3.0,0.0012335526315789473,0.001644736842105263,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1,0,0,1966,0,0,1966,2,2,0,2,0,4,1.791759469228055
501,666,60.0,10800,3,5,1890,1998,0.0,0.0,0.0,630.0,630.0,725,0,0,725,0.0,0.0,1,1,1,1,4,0,1.0,320.0,0,30,0,0,0,0,0,11,2009,78500,1355.0,2.0,0.0014760147601476014,0.0007380073800738007,4,OldTown,24,6,0,0,0,0,0,1,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1890,0,0,1890,2,2,0,2,0,2,1.0986122886681098
502,1751,62.0,8244,7,5,2004,2004,0.0,0.0,0.0,840.0,840.0,840,880,0,1720,0.0,0.0,2,1,3,1,7,1,2.0,440.0,100,48,0,0,0,0,0,5,2007,183500,2560.0,3.0,0.001171875,0.001171875,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,1.9459101490553132
503,705,60.0,6000,4,4,1953,1953,0.0,0.0,0.0,936.0,936.0,936,0,0,936,0.0,0.0,1,0,2,1,4,0,2.0,576.0,0,32,112,0,0,0,0,2,2009,93000,1872.0,1.0,0.0005341880341880342,0.0010683760683760685,4,OldTown,24,6,0,0,0,0,0,1,3,0,1,0,0,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1953,0,0,1953,2,2,0,2,0,2,1.3862943611198906
504,1744,0.0,3621,8,5,2003,2003,72.0,1084.0,0.0,322.0,1406.0,1589,0,0,1589,1.0,0.0,2,0,2,1,7,1,3.0,630.0,143,20,0,0,0,0,0,11,2007,226500,2995.0,3.0,0.001001669449081803,0.000667779632721202,4,Blmngtn,10,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,2,2,2,2,0,4,2.0794415416798357
505,357,59.0,7837,6,7,1993,1994,0.0,0.0,0.0,799.0,799.0,799,772,0,1571,0.0,0.0,2,1,3,1,7,1,2.0,380.0,0,40,0,0,0,0,0,5,2009,178000,2370.0,3.0,0.0012658227848101266,0.0012658227848101266,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1993,0,0,1993,2,2,2,2,0,2,1.791759469228055
506,2133,72.0,10665,7,5,2003,2003,167.0,1013.0,0.0,440.0,1453.0,1479,0,0,1479,1.0,0.0,2,0,3,1,7,0,2.0,558.0,144,29,0,0,0,0,0,6,2007,226000,2932.0,3.0,0.0010231923601637107,0.0010231923601637107,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
507,989,70.0,10457,5,7,1969,1969,178.0,496.0,288.0,0.0,784.0,784,848,0,1632,0.0,0.0,1,1,4,1,7,1,2.0,898.0,0,173,368,0,0,0,0,4,2009,173000,2416.0,2.0,0.0008278145695364238,0.0016556291390728477,4,Mitchel,15,4,0,0,0,1,0,0,1,1,1,0,1,1,1,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1969,0,0,1969,5,2,2,2,0,2,1.6094379124341003
508,562,60.0,8281,5,5,1965,1965,0.0,553.0,311.0,0.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,5,1,1.0,360.0,0,0,236,0,0,0,0,12,2009,62383,1728.0,1.0,0.0005787037037037037,0.001736111111111111,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1965,0,0,1965,2,2,1,2,0,2,1.6094379124341003
509,1054,67.0,14948,9,5,2008,2008,268.0,1330.0,0.0,122.0,1452.0,1476,1237,0,2713,1.0,0.0,2,1,3,1,11,1,3.0,858.0,126,66,0,0,0,0,0,11,2008,446261,4165.0,4.0,0.0009603841536614646,0.0007202881152460984,0,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.1972245773362196
510,2850,43.0,7000,7,8,1926,1997,0.0,424.0,0.0,200.0,624.0,743,736,0,1479,1.0,0.0,1,0,3,1,6,2,1.0,312.0,530,0,56,0,0,0,0,5,2006,160000,2103.0,2.0,0.0009510223490252021,0.0014265335235378032,4,SWISU,21,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1926,0,0,1926,2,2,4,2,0,4,1.9459101490553132
511,1082,0.0,3940,7,5,2004,2004,24.0,1087.0,0.0,306.0,1393.0,1576,0,0,1576,1.0,0.0,2,0,2,1,7,1,3.0,668.0,143,20,0,0,0,0,0,5,2008,219990,2969.0,3.0,0.0010104412260020209,0.0006736274840013472,4,Blmngtn,10,3,0,0,1,0,0,0,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,2,2,2,2,0,4,1.9459101490553132
512,1440,93.0,9382,7,5,1999,2000,125.0,0.0,0.0,1468.0,1468.0,1479,0,0,1479,0.0,0.0,2,0,3,1,6,0,2.0,577.0,120,25,0,0,0,0,0,7,2008,191000,2947.0,2.0,0.0006786562606040041,0.0010179843909060061,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1999,0,0,1999,2,2,0,2,0,4,1.9459101490553132
513,2006,55.0,6854,5,7,1925,1994,0.0,317.0,227.0,212.0,756.0,916,144,0,1060,1.0,0.0,1,0,1,1,6,1,1.0,308.0,0,65,0,0,150,0,0,8,2007,136500,1816.0,2.0,0.0011013215859030838,0.0005506607929515419,4,BrkSide,23,5,0,0,0,0,1,0,1,0,1,0,0,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1925,0,0,1925,4,2,4,2,0,2,1.6094379124341003
514,2082,0.0,11515,4,5,1958,1994,0.0,0.0,0.0,0.0,0.0,943,0,0,943,0.0,0.0,1,0,3,1,5,0,1.0,308.0,0,0,60,0,0,0,0,8,2007,80000,943.0,1.0,0.0010604453870625664,0.003181336161187699,4,Edwards,22,5,0,0,0,0,1,0,1,0,0,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1958,0,0,1958,2,0,0,2,0,4,1.3862943611198906
515,2344,0.0,13837,7,5,1988,1988,178.0,1002.0,202.0,0.0,1204.0,1377,806,0,2183,0.0,0.0,2,1,4,1,9,0,3.0,786.0,0,0,0,0,0,0,0,2,2006,229000,3387.0,3.0,0.0008857395925597874,0.00118098612341305,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,1988,0,0,1988,4,4,0,2,0,4,1.9459101490553132
516,248,80.0,9938,7,5,1993,1994,246.0,750.0,0.0,300.0,1050.0,1062,887,0,1949,1.0,0.0,2,1,3,1,8,1,2.0,574.0,156,90,0,0,0,0,0,6,2010,236000,2999.0,4.0,0.001333777925975325,0.0010003334444814939,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1993,0,0,1993,2,2,2,2,0,4,1.9459101490553132
517,2276,85.0,12633,10,5,2006,2007,242.0,0.0,0.0,1824.0,1824.0,1824,0,0,1824,0.0,0.0,2,0,3,1,8,1,3.0,932.0,160,36,0,0,108,0,0,9,2007,392000,3648.0,2.0,0.0005482456140350877,0.0008223684210526315,0,Timber,5,2,0,1,0,0,0,0,1,1,1,1,0,1,0,R,0,0,1,1,0,1,0,1.0,0.0,0.0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.302585092994046
518,755,57.0,6876,6,5,1927,1950,0.0,522.0,0.0,198.0,720.0,1146,784,0,1930,1.0,0.0,2,0,4,1,8,0,1.0,316.0,0,0,213,0,0,0,0,8,2009,149000,2650.0,3.0,0.0011320754716981133,0.0015094339622641509,4,IDOTRR,26,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1927,0,0,1927,2,3,0,2,0,2,1.791759469228055
519,1178,36.0,3951,10,5,1998,1999,0.0,128.0,842.0,0.0,970.0,1469,924,0,2393,1.0,0.0,2,1,2,1,7,1,2.0,846.0,0,90,0,0,94,0,0,2,2008,345000,3363.0,4.0,0.0011894142134998512,0.0005947071067499256,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,1,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1998,0,0,1998,2,2,2,2,0,5,2.302585092994046
520,2636,62.0,9856,5,8,1900,2005,0.0,0.0,0.0,716.0,716.0,1007,1007,0,2014,0.0,0.0,2,0,5,1,8,0,2.0,624.0,0,72,167,0,0,0,0,6,2006,169000,2730.0,2.0,0.0007326007326007326,0.0018315018315018315,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1,0,0,1900,1,1,0,4,2,0,2,0,2,1.6094379124341003
521,2077,84.0,17808,4,5,1946,1950,0.0,0.0,0.0,484.0,484.0,1242,0,0,1242,0.0,0.0,1,0,2,1,4,0,1.0,336.0,0,0,0,0,0,0,0,7,2007,109900,1726.0,1.0,0.0005793742757821553,0.0011587485515643105,4,Edwards,22,5,0,0,0,0,1,0,1,0,0,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1946,0,0,1946,2,2,0,2,0,2,1.3862943611198906
522,2930,74.0,9627,7,5,1993,1994,94.0,758.0,0.0,238.0,996.0,996,1004,0,2000,0.0,0.0,2,1,3,1,9,1,3.0,650.0,190,48,0,0,0,0,0,11,2006,188000,2996.0,3.0,0.0010013351134846463,0.0010013351134846463,4,Mitchel,15,4,0,0,0,1,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1993,0,0,1993,2,2,2,2,0,2,1.9459101490553132
523,737,50.0,6000,6,6,1939,1950,0.0,0.0,0.0,780.0,780.0,825,587,0,1412,0.0,0.0,1,0,4,1,6,1,1.0,280.0,45,0,0,0,0,0,0,5,2009,132500,2192.0,1.0,0.0004562043795620438,0.0018248175182481751,4,BrkSide,23,5,0,0,0,0,1,0,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1939,0,0,1939,3,2,4,2,0,2,1.791759469228055
